login_attempts,access_hour,requests_per_min,ip_risk,device_change,geo_change,failed_logins,label
12,22,59,1,1,0,5,1
14,13,50,0,0,1,4,1
15,19,19,0,1,1,5,1
9,14,26,1,1,0,1,1
1,14,9,0,0,0,1,0
11,21,23,1,0,1,5,1
11,15,53,0,1,1,1,1
8,2,21,0,1,1,5,1
2,14,32,1,0,1,0,0
7,16,49,0,0,1,2,1
15,17,26,0,0,1,5,1
6,14,12,1,1,0,1,0
6,11,43,1,1,1,4,1
9,8,47,0,0,1,2,1
13,20,47,1,0,0,4,1
1,20,38,1,0,1,5,1
13,11,21,0,0,0,3,1
13,8,7,0,1,1,0,1
7,12,57,0,0,0,1,1
5,8,24,0,1,0,5,1
3,22,6,1,0,1,3,0
7,8,18,1,0,1,4,1
10,6,60,1,0,1,5,1
9,22,18,0,1,0,0,1
6,3,15,1,1,1,0,0
2,3,5,0,1,1,2,0
6,9,59,0,0,1,0,1
8,2,13,1,0,0,1,0
9,7,42,1,0,1,1,1
7,11,40,0,0,1,5,1
1,14,3,1,0,1,3,0
2,5,47,0,1,1,0,1
1,6,37,1,0,1,5,1
15,0,38,1,0,1,4,1
11,8,24,1,0,0,5,1
4,2,60,1,1,0,0,1
4,13,24,1,1,0,3,0
7,5,48,1,0,0,0,1
7,19,27,0,0,0,1,0
9,18,7,1,1,1,2,1
12,17,11,0,1,0,4,1
14,14,39,0,0,0,2,1
2,12,44,1,0,1,5,1
7,0,41,1,0,1,4,1
14,16,12,0,0,1,1,1
10,19,48,0,0,1,0,1
3,10,41,1,1,0,2,1
14,7,14,0,1,0,3,1
10,13,17,1,1,1,0,1
11,6,24,0,0,0,2,1
5,6,42,0,0,1,4,1
12,14,32,1,1,1,0,1
9,3,14,0,0,0,4,1
1,11,15,1,0,0,5,1
12,1,24,1,0,1,4,1
14,15,14,1,1,0,1,1
15,15,15,0,1,0,1,1
6,18,8,0,0,0,3,0
14,10,25,1,1,0,0,1
10,9,9,1,0,1,2,1
10,12,48,1,0,1,1,1
10,18,54,1,1,1,5,1
11,21,22,0,1,0,2,1
9,5,18,1,1,1,2,1
3,19,23,0,1,1,0,0
4,8,39,1,1,1,0,0
6,1,53,0,0,0,5,1
1,14,41,1,0,0,4,1
11,3,26,0,0,0,3,1
8,2,60,1,0,0,0,1
3,12,30,0,1,0,3,0
2,9,60,0,1,0,0,1
6,6,57,0,0,0,2,1
9,16,9,0,0,1,5,1
15,1,36,0,1,0,1,1
15,17,60,0,0,0,2,1
1,15,56,0,0,1,2,1
8,21,11,1,0,1,3,0
6,16,3,1,1,1,3,0
14,14,24,1,1,1,1,1
3,11,57,0,1,1,3,1
12,13,26,0,0,0,4,1
6,13,40,1,1,1,1,0
15,18,20,1,0,0,5,1
12,20,53,1,0,1,5,1
4,19,55,1,1,0,2,1
13,9,56,0,1,0,2,1
9,14,44,1,1,1,1,1
3,21,9,1,1,1,2,0
6,3,10,0,0,1,4,1
8,9,23,1,1,1,5,1
7,4,47,0,0,0,3,1
5,4,6,0,1,1,0,0
5,23,4,0,0,1,3,0
3,14,5,0,1,1,3,0
4,0,51,0,1,1,1,1
4,20,60,0,0,1,2,1
3,7,31,1,0,0,2,0
12,2,11,0,0,0,1,1
8,20,29,0,0,0,3,0
8,10,36,0,0,1,2,0
12,10,15,1,1,0,4,1
2,10,47,1,1,1,1,1
14,14,38,1,0,1,4,1
7,2,58,1,1,0,1,1
8,19,58,1,1,1,2,1
12,15,1,1,1,1,4,1
13,18,20,1,0,0,1,1
13,19,35,0,0,1,5,1
14,14,4,1,0,1,4,1
7,15,28,0,0,1,0,0
14,1,37,0,1,0,2,1
13,17,56,1,1,1,2,1
7,12,2,0,1,1,4,1
1,14,29,1,1,1,1,0
7,8,1,0,1,0,1,0
5,22,15,1,0,0,5,1
15,23,51,1,1,0,0,1
8,17,39,0,0,0,2,0
1,12,30,1,1,0,5,1
12,21,43,0,0,1,5,1
6,21,59,0,1,0,3,1
3,22,21,0,0,0,5,1
11,12,57,0,1,0,3,1
7,9,30,0,0,1,2,0
7,2,43,0,0,1,5,1
14,13,3,0,1,0,0,1
7,7,29,1,1,1,3,0
15,9,52,0,0,1,3,1
2,12,20,0,0,1,1,0
8,9,14,0,1,1,1,0
15,16,29,0,0,1,0,1
8,9,53,1,1,0,4,1
7,23,42,0,0,0,3,1
7,19,9,1,0,0,0,0
10,21,32,0,0,0,1,1
4,4,44,0,0,1,0,1
13,17,49,0,0,1,1,1
3,5,9,0,1,0,5,1
12,2,2,0,1,1,1,1
15,2,44,0,1,0,3,1
10,12,13,0,0,1,5,1
7,22,50,0,0,0,0,1
2,5,16,1,1,1,0,0
10,8,52,1,1,1,3,1
11,3,9,0,1,1,5,1
13,21,51,1,1,1,3,1
14,7,10,1,0,1,3,1
11,18,45,1,0,0,3,1
9,6,56,0,1,0,4,1
9,13,11,0,1,0,3,1
11,1,1,0,0,0,2,1
9,10,7,0,0,0,1,1
15,6,51,0,0,0,5,1
6,0,25,0,0,1,4,1
15,22,37,1,0,0,1,1
13,11,10,0,1,1,1,1
2,12,12,0,0,0,1,0
1,6,34,1,0,1,4,1
6,23,40,1,0,0,2,0
11,0,4,1,0,1,4,1
7,12,40,0,0,1,0,0
5,6,53,1,1,1,2,1
13,23,4,1,1,0,1,1
9,21,48,0,0,1,3,1
3,0,40,1,1,0,5,1
5,0,8,0,0,0,4,1
8,4,49,0,1,1,1,1
12,18,8,0,0,1,1,1
15,20,35,1,1,0,2,1
2,13,5,1,0,1,0,0
12,10,25,1,0,1,4,1
7,2,22,1,1,1,1,0
11,23,31,1,1,0,2,1
7,17,16,0,0,0,3,0
3,10,18,0,0,1,0,0
6,9,20,0,0,0,4,1
4,16,53,1,0,0,0,1
8,2,38,0,1,0,1,0
3,17,21,1,0,1,4,1
4,19,55,0,0,0,1,1
1,17,44,1,0,1,2,1
3,22,42,1,0,0,2,1
9,7,46,1,0,0,2,1
13,16,15,1,1,1,1,1
6,3,60,0,0,0,1,1
15,0,42,0,0,0,0,1
10,7,1,0,0,1,5,1
13,1,30,0,1,1,2,1
13,4,26,1,0,1,3,1
12,19,12,0,1,1,1,1
12,13,45,1,1,1,4,1
5,2,43,1,0,1,1,1
14,14,5,1,1,0,0,1
4,17,33,0,0,0,5,1
9,0,14,0,1,0,0,1
3,7,13,0,1,1,3,0
15,2,25,0,1,0,5,1
5,7,3,1,1,1,0,0
10,18,1,1,1,1,4,1
3,14,42,1,0,0,2,1
10,11,14,0,1,1,3,1
6,1,28,1,1,1,2,0
2,13,35,0,0,1,4,1
4,12,35,0,0,0,0,0
4,7,57,1,0,1,0,1
14,12,59,0,0,1,0,1
5,7,45,1,1,1,0,1
14,13,23,0,1,1,1,1
2,18,14,1,1,0,3,0
3,10,20,1,0,1,3,0
12,23,52,0,1,0,0,1
14,14,32,1,1,1,3,1
9,4,36,1,1,0,5,1
2,1,37,0,0,0,0,0
6,4,40,1,1,1,5,1
11,8,44,1,0,0,5,1
1,17,21,1,1,1,2,0
4,8,15,0,0,1,3,0
6,13,43,0,0,0,0,1
14,6,20,1,1,0,4,1
3,10,20,1,0,1,4,1
12,5,2,1,1,1,3,1
6,12,27,1,1,0,0,0
1,4,33,0,1,0,4,1
13,22,52,1,0,1,5,1
13,1,49,1,1,0,2,1
10,16,12,1,0,0,2,1
5,9,37,0,1,1,4,1
15,8,9,1,0,1,1,1
15,2,40,0,0,1,3,1
4,19,56,1,0,0,1,1
14,16,15,1,1,0,1,1
9,22,54,1,1,0,0,1
13,1,16,0,0,1,0,1
3,9,57,1,1,1,1,1
12,19,10,1,1,1,4,1
15,17,37,0,1,1,3,1
10,16,2,1,0,1,1,1
8,10,41,1,1,1,4,1
8,6,21,0,1,1,2,0
13,21,8,1,0,1,0,1
12,8,51,0,0,0,0,1
13,19,47,0,1,1,3,1
10,14,58,0,1,1,5,1
9,18,14,0,0,1,4,1
6,20,51,0,1,0,0,1
9,18,46,0,0,0,1,1
6,13,28,0,1,0,3,0
6,14,24,0,0,0,2,0
10,19,54,0,1,0,0,1
13,3,21,1,1,1,5,1
15,14,5,1,0,1,4,1
15,15,56,1,1,1,0,1
11,22,19,1,1,0,2,1
2,19,21,0,0,1,4,1
9,23,37,0,1,1,0,1
14,19,60,1,1,0,0,1
11,22,1,0,0,0,2,1
11,16,20,0,0,0,3,1
14,6,25,0,1,1,2,1
5,7,18,1,1,0,1,0
1,20,41,0,1,1,5,1
6,19,41,1,1,1,0,1
10,12,38,1,0,1,5,1
11,6,58,0,0,0,0,1
12,18,26,1,0,0,0,1
13,13,17,1,0,0,5,1
8,5,40,1,1,1,1,0
3,6,55,0,0,1,3,1
14,18,1,0,1,0,0,1
1,13,10,1,1,0,1,0
6,9,29,1,0,0,2,0
12,1,21,0,0,1,5,1
11,1,21,1,1,0,3,1
15,13,25,0,0,0,2,1
4,21,23,0,1,0,2,0
4,2,28,0,0,1,2,0
6,19,50,1,1,1,3,1
1,2,17,1,1,0,4,1
11,1,25,0,1,0,3,1
3,10,34,0,1,0,0,0
12,8,27,1,1,1,0,1
9,8,48,0,1,0,0,1
3,6,30,0,0,0,2,0
3,4,40,0,1,1,4,1
5,10,46,1,0,0,1,1
9,3,9,0,0,0,0,1
13,13,6,1,1,0,4,1
12,16,37,1,0,1,1,1
10,18,12,1,0,1,3,1
2,11,48,0,1,0,2,1
1,19,45,0,1,1,3,1
15,23,25,0,0,1,1,1
13,15,29,0,0,0,4,1
5,18,14,1,1,0,0,0
7,17,48,1,0,1,3,1
8,18,56,1,0,1,3,1
7,8,29,1,1,0,1,0
2,6,51,0,1,0,1,1
4,2,32,1,1,1,2,0
13,0,14,0,0,1,4,1
3,4,16,0,1,1,2,0
7,10,16,0,0,1,1,0
1,5,29,1,1,1,0,0
13,22,47,1,1,1,3,1
3,18,36,1,1,0,1,0
11,11,48,0,0,0,3,1
6,1,43,1,1,1,0,1
3,5,55,0,1,0,5,1
13,23,16,0,1,1,4,1
4,20,38,0,1,0,5,1
3,0,57,1,0,1,3,1
3,6,14,0,0,1,4,1
14,16,50,0,0,1,3,1
3,8,11,1,0,1,5,1
9,14,7,0,0,1,4,1
12,21,23,1,0,0,3,1
7,4,22,0,0,0,5,1
4,17,35,0,0,0,1,0
10,5,8,0,1,0,4,1
7,19,27,0,1,1,0,0
3,7,45,0,1,0,0,1
1,1,33,1,1,0,4,1
4,23,15,1,0,1,3,0
6,0,25,1,0,1,4,1
15,21,29,0,0,1,0,1
1,8,53,1,0,0,1,1
1,21,32,1,0,1,2,0
15,10,13,1,1,0,1,1
3,7,53,1,1,0,5,1
12,16,52,0,0,1,1,1
13,18,40,1,0,0,5,1
7,8,31,1,1,0,3,0
6,6,55,0,1,1,0,1
6,17,6,1,1,0,4,1
7,9,14,0,0,1,0,0
2,23,53,0,0,1,0,1
6,10,13,1,1,0,4,1
15,20,28,0,0,1,1,1
11,23,14,0,1,0,2,1
4,12,46,0,1,1,5,1
14,8,3,1,0,1,3,1
12,13,57,1,1,1,5,1
2,22,30,0,1,1,1,0
13,22,49,1,1,1,4,1
1,10,14,1,0,1,2,0
9,14,27,1,1,0,0,1
11,17,21,1,0,1,0,1
5,19,32,1,1,0,4,1
12,11,59,0,1,1,4,1
12,7,8,1,0,1,0,1
3,3,56,0,0,1,2,1
6,18,35,1,0,0,1,0
14,13,4,1,1,1,4,1
6,16,35,0,1,0,5,1
2,10,34,1,1,0,1,0
12,23,1,0,0,1,0,1
10,14,43,0,1,1,1,1
5,11,12,1,0,1,3,0
2,23,43,0,0,0,1,1
14,22,18,1,0,0,3,1
7,8,44,1,1,1,3,1
14,19,3,1,0,1,4,1
14,2,21,0,0,1,2,1
14,17,41,1,1,1,2,1
3,18,42,0,1,1,3,1
4,14,26,1,0,0,4,1
4,10,5,0,1,1,2,0
12,11,42,1,1,1,3,1
11,6,13,0,0,0,0,1
9,6,18,1,1,0,0,1
6,7,9,0,1,1,2,0
15,23,10,1,0,0,4,1
3,3,44,1,0,1,4,1
1,8,41,0,0,1,0,1
4,16,55,0,1,0,0,1
8,19,30,0,0,1,1,0
12,21,1,1,1,0,4,1
7,16,60,1,1,0,5,1
14,5,5,1,1,1,3,1
1,0,42,0,0,0,2,1
5,20,17,1,0,0,4,1
10,6,13,1,0,1,2,1
5,8,47,0,1,0,0,1
3,6,27,1,0,0,3,0
6,20,14,1,0,1,4,1
13,4,45,0,0,1,2,1
11,1,32,0,0,0,1,1
10,9,25,0,1,0,2,1
9,7,1,0,0,0,2,1
8,23,51,0,0,1,1,1
6,14,27,1,1,0,2,0
8,17,21,1,1,1,1,0
15,7,4,0,1,0,5,1
4,21,44,1,1,1,3,1
6,10,59,0,0,1,1,1
13,18,6,0,0,0,5,1
13,7,9,1,0,0,2,1
10,21,49,0,1,0,3,1
3,15,49,1,1,1,4,1
2,5,39,1,0,1,0,0
10,15,39,1,0,1,4,1
6,21,15,1,0,0,1,0
6,19,21,1,0,0,4,1
14,2,43,1,1,0,1,1
5,5,15,1,0,1,0,0
7,17,51,1,1,0,2,1
6,0,42,1,0,1,2,1
12,9,27,0,1,1,4,1
6,2,36,0,1,1,5,1
8,23,59,1,1,1,0,1
1,17,58,0,1,0,1,1
11,5,16,0,1,1,3,1
11,4,20,1,0,1,1,1
4,10,24,1,1,1,1,0
6,16,16,1,1,0,3,0
10,16,42,1,0,0,4,1
1,17,41,1,0,1,5,1
3,21,28,1,1,0,4,1
11,18,26,0,0,1,1,1
3,22,60,0,1,0,3,1
6,17,4,1,1,0,0,0
4,1,17,1,1,0,4,1
7,17,44,0,0,1,5,1
10,23,6,1,0,1,3,1
3,0,46,0,0,0,0,1
11,20,32,1,1,0,2,1
1,17,6,1,1,1,2,0
2,12,16,1,1,1,1,0
4,8,10,1,1,0,3,0
11,0,46,1,1,1,5,1
8,1,48,1,1,0,1,1
13,21,36,0,1,0,2,1
10,7,7,0,0,1,4,1
3,6,49,0,0,1,5,1
14,12,7,1,1,0,1,1
3,10,39,0,1,1,2,0
11,14,45,0,0,1,2,1
7,10,15,1,1,1,1,0
15,4,45,0,1,1,1,1
11,15,55,0,1,1,2,1
6,3,27,1,1,0,5,1
1,12,36,0,0,0,4,1
8,8,27,0,0,1,4,1
10,22,14,1,1,0,3,1
7,16,25,1,0,1,5,1
12,1,24,0,0,0,5,1
2,8,16,0,1,0,3,0
10,9,42,1,1,0,2,1
13,18,37,0,1,1,3,1
7,15,26,0,0,0,0,0
9,8,41,1,1,1,1,1
13,19,9,0,1,1,4,1
15,21,2,0,0,0,5,1
11,3,13,0,0,0,2,1
14,15,1,1,1,0,1,1
1,11,35,1,1,0,1,0
11,22,54,1,1,1,1,1
5,11,47,1,1,1,1,1
6,17,54,1,1,0,1,1
3,19,59,0,1,1,5,1
15,3,41,0,1,0,4,1
13,2,23,0,1,0,2,1
2,21,28,0,1,1,2,0
11,22,45,1,0,1,0,1
10,12,8,0,1,1,0,1
9,7,23,0,0,0,3,1
9,21,42,0,1,0,4,1
4,1,18,1,0,1,5,1
7,7,13,0,1,1,2,0
7,2,11,0,1,0,1,0
7,0,22,1,0,0,0,0
5,3,12,1,1,1,5,1
15,11,7,1,1,0,5,1
9,17,10,0,1,1,1,1
14,8,55,0,1,0,5,1
1,3,34,1,1,0,5,1
2,1,22,1,0,0,1,0
6,10,47,0,0,1,5,1
12,9,17,1,1,1,2,1
4,4,31,1,1,1,4,1
12,21,25,1,1,1,4,1
4,12,57,1,1,0,2,1
5,2,39,0,1,0,3,0
14,6,2,0,1,0,2,1
10,10,41,1,1,0,5,1
8,9,6,1,0,1,2,0
13,11,54,0,1,0,0,1
1,20,59,0,1,1,4,1
4,2,32,1,1,1,3,0
11,6,18,0,0,0,2,1
14,12,56,0,1,1,1,1
7,18,30,1,0,1,1,0
13,6,54,0,1,1,2,1
6,15,12,0,1,1,4,1
14,5,57,1,1,1,3,1
8,21,52,0,1,1,5,1
13,10,52,0,1,1,4,1
6,16,44,0,1,0,2,1
11,3,19,1,1,1,2,1
15,18,23,1,1,0,0,1
15,23,25,0,0,1,3,1
15,4,43,1,1,1,5,1
13,7,5,1,1,1,5,1
15,19,48,1,1,1,0,1
11,23,41,0,0,0,4,1
4,0,36,0,1,1,0,0
8,7,28,0,0,1,3,0
3,21,16,0,1,1,1,0
9,16,5,0,0,1,5,1
4,17,19,0,1,0,3,0
7,13,54,1,0,1,2,1
2,19,10,0,1,0,1,0
8,20,57,0,1,1,3,1
9,11,54,1,1,0,0,1
10,18,18,1,0,0,1,1
14,22,23,1,1,1,4,1
11,15,57,0,0,0,2,1
9,1,2,1,0,0,1,1
2,1,31,1,0,1,3,0
9,7,8,0,1,1,2,1
5,19,10,0,1,1,2,0
14,5,26,1,1,1,4,1
3,12,51,0,0,1,3,1
8,19,27,0,1,1,5,1
15,5,54,0,1,1,1,1
14,11,60,1,1,0,5,1
5,20,34,0,1,0,1,0
10,22,51,1,0,0,0,1
7,5,36,0,1,0,3,0
3,4,13,1,1,1,4,1
9,4,18,1,0,1,0,1
13,16,59,1,0,1,0,1
12,21,44,0,1,1,5,1
2,10,41,1,1,1,3,1
5,2,42,0,0,1,2,1
9,4,5,0,0,0,1,1
9,21,4,1,0,0,4,1
11,6,48,0,0,1,3,1
5,16,2,1,0,0,5,1
3,14,47,0,1,0,1,1
6,20,45,0,0,1,3,1
12,4,12,1,1,0,2,1
14,10,25,1,1,0,1,1
14,21,59,1,1,0,1,1
14,1,41,1,1,0,0,1
2,21,20,1,1,0,2,0
8,8,20,0,0,1,3,0
8,5,55,0,1,1,4,1
1,21,1,1,1,0,2,0
10,10,24,0,0,1,4,1
6,23,5,1,1,1,0,0
7,19,27,1,1,1,5,1
10,20,27,1,0,0,5,1
12,17,16,1,1,0,5,1
15,14,10,0,0,1,0,1
6,14,53,0,0,1,1,1
4,20,17,1,0,1,1,0
10,13,55,1,1,0,3,1
6,11,8,1,1,1,2,0
11,13,1,0,1,1,5,1
6,20,48,1,0,1,4,1
12,8,28,0,1,1,3,1
4,14,10,1,1,0,5,1
5,6,34,1,0,1,2,0
4,16,45,1,0,1,0,1
7,20,58,1,1,1,3,1
4,12,16,0,0,1,4,1
3,21,46,1,1,0,4,1
12,22,55,0,0,0,4,1
2,19,34,1,1,0,4,1
9,11,22,1,1,1,3,1
3,17,22,1,0,1,5,1
13,6,57,0,0,0,2,1
11,17,5,1,1,0,3,1
5,17,27,0,1,0,2,0
7,3,32,1,0,1,3,0
11,16,16,0,0,1,4,1
1,6,9,0,1,1,4,1
2,23,24,0,1,0,1,0
12,8,22,1,1,1,4,1
5,18,19,0,0,0,1,0
4,20,27,1,1,1,4,1
3,9,56,1,0,0,4,1
10,17,37,0,0,0,0,1
14,3,59,1,1,1,3,1
7,20,18,0,0,1,3,0
1,13,14,0,1,0,3,0
14,4,22,0,0,1,2,1
5,16,29,1,0,1,1,0
9,10,3,1,1,1,0,1
9,6,28,1,0,0,1,1
5,7,35,0,0,1,2,0
2,11,18,0,0,0,4,1
2,13,44,0,1,1,0,1
1,13,52,0,1,1,2,1
12,1,27,1,1,1,1,1
6,9,34,1,0,1,4,1
14,23,42,1,1,1,3,1
8,10,49,1,0,0,5,1
2,14,22,1,1,1,2,0
2,10,44,1,0,1,4,1
7,9,11,1,1,0,2,0
15,6,45,0,1,1,3,1
13,19,32,0,1,0,0,1
14,7,59,1,1,1,5,1
10,3,47,0,0,1,1,1
11,13,38,1,1,1,4,1
6,3,47,1,1,0,1,1
14,5,38,0,1,0,0,1
8,14,29,1,1,0,1,0
9,1,44,1,1,1,0,1
10,6,43,0,0,1,5,1
5,4,46,1,1,1,1,1
5,6,59,0,0,0,4,1
11,16,54,1,0,0,1,1
9,15,28,0,1,0,5,1
6,4,40,0,0,1,2,0
12,13,9,0,1,1,2,1
7,19,59,1,0,0,0,1
4,20,22,0,0,0,5,1
8,18,52,1,1,1,4,1
9,7,53,0,0,0,1,1
11,11,40,1,0,0,3,1
9,4,23,0,1,0,1,1
13,8,43,1,0,0,1,1
6,23,36,1,1,1,5,1
6,8,57,0,0,1,2,1
4,15,46,0,0,0,0,1
11,18,38,1,0,1,5,1
10,6,46,0,0,1,0,1
4,6,12,0,0,0,1,0
4,13,20,1,0,1,3,0
4,8,1,1,0,1,5,1
10,1,30,1,1,1,5,1
6,19,3,1,1,0,5,1
11,20,58,1,0,0,0,1
14,15,3,1,0,0,1,1
11,9,39,0,1,1,0,1
6,5,59,0,0,1,3,1
4,7,17,1,0,0,3,0
5,14,24,1,0,0,0,0
15,2,39,1,1,1,4,1
10,3,41,1,1,0,4,1
15,3,8,1,0,1,2,1
4,5,27,1,0,0,2,0
14,7,18,0,0,1,0,1
3,21,4,1,0,1,2,0
10,12,38,1,1,0,0,1
14,10,17,0,1,0,3,1
5,5,42,0,1,0,0,1
6,7,57,0,0,0,0,1
10,20,14,1,1,0,1,1
6,9,2,0,1,1,3,0
2,3,20,1,0,0,4,1
15,7,41,1,0,0,2,1
10,1,29,0,1,1,1,1
14,4,13,1,1,0,2,1
11,10,41,1,1,0,2,1
15,5,47,0,1,0,0,1
14,6,60,0,0,0,1,1
13,4,40,1,1,0,0,1
3,22,13,0,0,0,0,0
2,9,46,0,1,0,2,1
7,22,16,0,0,1,2,0
11,13,20,0,1,1,1,1
14,10,18,1,0,0,2,1
3,17,18,0,1,0,4,1
7,0,32,0,0,1,0,0
2,8,4,1,1,0,0,0
15,14,20,1,1,1,3,1
1,7,23,0,1,0,1,0
6,1,40,0,0,1,0,0
6,9,37,1,0,1,0,0
7,6,20,1,0,1,4,1
7,17,41,0,1,0,5,1
9,17,20,0,1,1,0,1
7,8,26,1,0,0,2,0
7,23,28,0,0,1,0,0
6,15,21,1,0,0,3,0
11,8,44,1,0,0,1,1
12,10,9,1,1,1,0,1
10,6,44,1,0,1,1,1
5,11,15,1,0,0,3,0
15,6,50,0,1,1,4,1
4,17,8,1,0,1,0,0
11,16,10,0,1,1,4,1
15,13,55,1,1,0,3,1
10,16,25,1,0,1,3,1
11,20,16,0,0,0,1,1
7,19,35,1,0,1,1,0
9,3,33,0,1,0,1,1
3,13,60,1,1,1,4,1
4,16,8,1,1,1,4,1
4,2,30,1,0,0,5,1
7,18,9,0,0,0,2,0
15,11,26,1,1,1,3,1
5,17,47,1,1,0,1,1
7,13,36,0,1,0,0,0
9,22,32,1,0,0,4,1
7,12,34,0,0,1,0,0
9,11,15,0,1,1,0,1
4,7,33,1,1,0,2,0
4,17,50,1,0,1,4,1
1,2,59,0,1,1,0,1
14,4,20,0,1,1,5,1
6,23,24,1,1,1,0,0
15,15,30,0,0,1,0,1
6,10,36,1,1,0,2,0
15,1,49,1,0,1,1,1
2,0,35,0,1,1,0,0
13,1,49,1,0,0,4,1
4,0,28,1,1,0,1,0
11,17,26,0,1,0,0,1
14,23,22,1,0,1,5,1
8,0,1,1,1,0,1,0
10,7,21,0,1,1,3,1
8,12,43,1,1,0,5,1
9,4,60,0,0,0,1,1
12,15,1,1,0,0,1,1
3,22,20,1,1,0,0,0
15,15,41,1,0,1,3,1
2,1,42,0,1,1,1,1
8,15,40,1,1,0,5,1
11,0,8,1,0,0,4,1
3,18,51,1,0,1,3,1
14,9,10,1,1,0,0,1
15,11,34,1,1,1,3,1
2,11,40,1,1,1,0,0
4,0,16,0,1,1,1,0
9,14,30,0,1,0,5,1
3,6,29,1,0,0,2,0
5,8,1,1,1,1,1,0
3,4,21,1,0,1,1,0
2,15,36,1,0,1,2,0
7,20,12,0,1,0,4,1
8,17,26,1,1,1,0,0
3,7,7,1,0,1,5,1
6,14,34,0,1,0,5,1
2,22,37,0,1,0,3,0
12,21,31,0,1,0,4,1
15,6,12,1,1,0,5,1
3,3,42,0,1,1,0,1
1,14,22,1,0,0,2,0
5,16,18,0,0,1,2,0
12,17,8,1,0,1,1,1
15,22,1,0,1,0,4,1
11,6,42,1,1,1,0,1
2,12,46,1,1,0,5,1
12,23,51,1,1,1,5,1
12,13,42,0,1,1,2,1
15,4,35,0,0,0,0,1
1,8,39,0,0,0,0,0
15,1,49,1,0,1,3,1
6,23,14,1,0,1,3,0
2,5,24,1,0,0,1,0
8,20,24,0,0,0,5,1
1,19,45,1,0,0,2,1
14,10,10,1,1,0,4,1
11,13,24,0,1,1,1,1
8,22,23,1,0,1,3,0
6,23,48,1,0,0,2,1
9,11,52,1,0,0,4,1
14,4,16,1,1,0,4,1
5,1,41,0,0,0,2,1
10,13,54,0,0,1,5,1
7,17,16,0,1,0,5,1
7,23,6,1,0,1,3,0
3,20,5,0,1,0,2,0
5,3,25,1,0,1,2,0
8,7,34,0,1,0,5,1
4,4,28,0,1,0,0,0
3,18,51,1,0,1,5,1
9,21,43,0,1,0,2,1
4,3,12,0,1,1,1,0
9,0,26,1,0,1,2,1
10,20,60,0,1,0,2,1
6,21,12,0,1,0,2,0
1,0,59,0,1,1,5,1
14,22,16,0,0,1,2,1
1,3,49,0,1,0,5,1
14,0,23,0,0,0,2,1
5,23,42,0,0,1,2,1
12,5,24,1,1,0,2,1
3,16,52,0,0,0,4,1
2,11,19,1,1,1,3,0
10,15,2,0,0,0,3,1
15,1,19,1,1,1,2,1
9,23,30,1,0,0,2,1
10,0,28,0,0,0,1,1
10,18,53,1,0,1,4,1
11,6,41,1,1,0,2,1
2,1,14,0,1,0,3,0
10,14,40,0,1,1,2,1
15,11,52,0,0,1,1,1
2,7,52,1,0,1,2,1
4,15,7,0,1,1,4,1
14,5,6,0,1,1,2,1
2,3,45,1,0,1,4,1
8,0,60,0,0,1,5,1
13,19,40,0,1,0,5,1
3,8,33,0,1,1,0,0
8,0,18,0,0,1,4,1
9,22,48,1,0,1,0,1
6,0,4,1,1,1,1,0
4,19,49,1,0,1,0,1
4,5,59,0,1,1,0,1
6,21,46,0,1,1,3,1
6,13,52,0,0,0,3,1
6,3,30,0,0,0,4,1
6,13,45,1,1,1,5,1
15,0,35,0,1,0,4,1
15,17,53,1,0,1,1,1
10,18,5,0,1,1,5,1
8,1,58,0,1,0,1,1
14,1,34,1,1,1,3,1
14,9,51,0,0,1,2,1
3,12,26,0,0,1,0,0
15,5,26,0,1,1,5,1
8,4,6,1,0,0,1,0
13,0,27,0,1,1,1,1
9,12,42,1,0,0,3,1
8,3,22,1,0,0,1,0
15,9,52,1,0,0,0,1
15,11,52,1,0,1,2,1
14,17,16,0,1,1,0,1
4,6,57,0,0,0,4,1
12,23,51,0,0,1,0,1
3,21,6,0,1,0,2,0
5,19,27,1,0,1,5,1
13,4,14,1,0,0,1,1
15,8,38,0,0,0,0,1
1,16,28,1,0,0,2,0
11,7,15,0,1,1,5,1
7,12,49,0,0,0,5,1
10,14,19,0,1,1,0,1
11,19,40,1,1,1,4,1
3,20,49,0,1,0,3,1
14,4,29,0,0,1,0,1
11,18,17,1,0,1,3,1
2,6,33,0,0,0,0,0
1,8,15,1,1,1,0,0
4,2,2,0,1,0,5,1
1,18,2,0,1,0,1,0
5,22,35,0,0,1,2,0
10,19,13,1,0,1,0,1
5,6,11,0,1,0,0,0
14,0,20,1,1,0,0,1
10,9,1,1,1,1,4,1
10,2,38,0,1,0,4,1
8,12,60,1,1,1,0,1
6,3,49,0,0,1,2,1
9,17,42,0,0,1,0,1
8,11,45,0,1,1,4,1
7,19,16,0,1,1,0,0
3,19,5,0,0,1,4,1
5,13,47,1,1,0,5,1
13,15,18,0,0,1,0,1
14,17,40,1,1,0,4,1
12,15,60,1,0,1,5,1
6,2,4,0,0,0,5,1
12,11,47,0,1,1,3,1
1,18,29,0,0,1,3,0
10,15,47,0,0,1,3,1
13,7,7,1,0,1,3,1
14,18,47,1,1,1,1,1
6,23,40,1,1,0,4,1
14,15,57,1,1,1,5,1
5,10,17,0,0,0,5,1
15,4,4,0,0,0,0,1
8,13,21,1,1,0,0,0
